"Nom_Commune","INSEE_Commune","INSEE_Département","Nom_Département","Zone de sismicité"
"BEAUTOR","02059","02","AISNE","1 - Très faible"
"BEAUVOIS-EN-VERMANDOIS","02060","02","AISNE","1 - Très faible"
"BECQUIGNY","02061","02","AISNE","2 - Faible"
"BELLEAU","02062","02","AISNE","1 - Très faible"
"BELLENGLISE","02063","02","AISNE","1 - Très faible"
"BELLEU","02064","02","AISNE","1 - Très faible"
"BELLICOURT","02065","02","AISNE","2 - Faible"
"BENAY","02066","02","AISNE","1 - Très faible"
"BERGUES-SUR-SAMBRE","02067","02","AISNE","2 - Faible"
"BERLANCOURT","02068","02","AISNE","1 - Très faible"
"BERLISE","02069","02","AISNE","1 - Très faible"
"BERNOT","02070","02","AISNE","1 - Très faible"
"BERNY-RIVIERE","02071","02","AISNE","1 - Très faible"
"BERRIEUX","02072","02","AISNE","1 - Très faible"
"BERRY-AU-BAC","02073","02","AISNE","1 - Très faible"
"BERTAUCOURT-EPOURDON","02074","02","AISNE","1 - Très faible"
"BERTHENICOURT","02075","02","AISNE","1 - Très faible"
"BERTRICOURT","02076","02","AISNE","1 - Très faible"
"BERZY-LE-SEC","02077","02","AISNE","1 - Très faible"
"BESME","02078","02","AISNE","1 - Très faible"
"BESMONT","02079","02","AISNE","2 - Faible"
"BESNY-ET-LOIZY","02080","02","AISNE","1 - Très faible"
"BETHANCOURT-EN-VAUX","02081","02","AISNE","1 - Très faible"
"BEUGNEUX","02082","02","AISNE","1 - Très faible"
"BEUVARDES","02083","02","AISNE","1 - Très faible"
"BEZU-LE-GUERY","02084","02","AISNE","1 - Très faible"
"BEZU-SAINT-GERMAIN","02085","02","AISNE","1 - Très faible"
"BICHANCOURT","02086","02","AISNE","1 - Très faible"
"BIEUXY","02087","02","AISNE","1 - Très faible"
"BIEVRES","02088","02","AISNE","1 - Très faible"
"BILLY-SUR-AISNE","02089","02","AISNE","1 - Très faible"
"BILLY-SUR-OURCQ","02090","02","AISNE","1 - Très faible"
"BLANZY-LES-FISMES","02091","02","AISNE","1 - Très faible"
"BLERANCOURT","02093","02","AISNE","1 - Très faible"
"BLESMES","02094","02","AISNE","1 - Très faible"
"BOHAIN-EN-VERMANDOIS","02095","02","AISNE","2 - Faible"
"BOIS-LES-PARGNY","02096","02","AISNE","1 - Très faible"
"BONCOURT","02097","02","AISNE","1 - Très faible"
"BONNEIL","02098","02","AISNE","1 - Très faible"
"BONNESVALYN","02099","02","AISNE","1 - Très faible"
"BONY","02100","02","AISNE","2 - Faible"
"BOSMONT-SUR-SERRE","02101","02","AISNE","1 - Très faible"
"BOUCONVILLE-VAUCLAIR","02102","02","AISNE","1 - Très faible"
"BOUE","02103","02","AISNE","2 - Faible"
"BOUFFIGNEREUX","02104","02","AISNE","1 - Très faible"
"BOURESCHES","02105","02","AISNE","1 - Très faible"
"BOURG-ET-COMIN","02106","02","AISNE","1 - Très faible"
"BOURGUIGNON-SOUS-COUCY","02107","02","AISNE","1 - Très faible"
"BOURGUIGNON-SOUS-MONTBAVIN","02108","02","AISNE","1 - Très faible"
"BRAINE","02110","02","AISNE","1 - Très faible"
"BRANCOURT-EN-LAONNOIS","02111","02","AISNE","1 - Très faible"
"BRANCOURT-LE-GRAND","02112","02","AISNE","2 - Faible"
"BRASLES","02114","02","AISNE","1 - Très faible"
"BRAYE","02118","02","AISNE","1 - Très faible"
"BRAYE-EN-LAONNOIS","02115","02","AISNE","1 - Très faible"
"BRAYE-EN-THIERACHE","02116","02","AISNE","1 - Très faible"
"BRAY-SAINT-CHRISTOPHE","02117","02","AISNE","1 - Très faible"
"BRECY","02119","02","AISNE","1 - Très faible"
"BRENELLE","02120","02","AISNE","1 - Très faible"
"BRENY","02121","02","AISNE","1 - Très faible"
"BRIE","02122","02","AISNE","1 - Très faible"
"BRISSAY-CHOIGNY","02123","02","AISNE","1 - Très faible"
"BRISSY-HAMEGICOURT","02124","02","AISNE","1 - Très faible"
"BRUMETZ","02125","02","AISNE","1 - Très faible"
"BRUNEHAMEL","02126","02","AISNE","1 - Très faible"
"BRUYERES-ET-MONTBERAULT","02128","02","AISNE","1 - Très faible"
"BRUYERES-SUR-FERE","02127","02","AISNE","1 - Très faible"
"BRUYS","02129","02","AISNE","1 - Très faible"
"BUCILLY","02130","02","AISNE","2 - Faible"
"BUCY-LE-LONG","02131","02","AISNE","1 - Très faible"
"BUCY-LES-CERNY","02132","02","AISNE","1 - Très faible"
"BUCY-LES-PIERREPONT","02133","02","AISNE","1 - Très faible"
"BUIRE","02134","02","AISNE","2 - Faible"
"BUIRONFOSSE","02135","02","AISNE","2 - Faible"
"BURELLES","02136","02","AISNE","1 - Très faible"
"BUSSIARES","02137","02","AISNE","1 - Très faible"
"BUZANCY","02138","02","AISNE","1 - Très faible"
"CAILLOUEL-CREPIGNY","02139","02","AISNE","1 - Très faible"
"CAMELIN","02140","02","AISNE","1 - Très faible"
"CASTRES","02142","02","AISNE","1 - Très faible"
"CAULAINCOURT","02144","02","AISNE","1 - Très faible"
"CAUMONT","02145","02","AISNE","1 - Très faible"
"CELLES-LES-CONDE","02146","02","AISNE","1 - Très faible"
"CELLES-SUR-AISNE","02148","02","AISNE","1 - Très faible"
"CERIZY","02149","02","AISNE","1 - Très faible"
"CERNY-EN-LAONNOIS","02150","02","AISNE","1 - Très faible"
"CERNY-LES-BUCY","02151","02","AISNE","1 - Très faible"
"CERSEUIL","02152","02","AISNE","1 - Très faible"
"CESSIERES","02153","02","AISNE","1 - Très faible"
"CHACRISE","02154","02","AISNE","1 - Très faible"
"CHAILLEVOIS","02155","02","AISNE","1 - Très faible"
"CHALANDRY","02156","02","AISNE","1 - Très faible"
"CHAMBRY","02157","02","AISNE","1 - Très faible"
"CHAMOUILLE","02158","02","AISNE","1 - Très faible"
"CHAMPS","02159","02","AISNE","1 - Très faible"
"CHAOURSE","02160","02","AISNE","1 - Très faible"
"CHARLY-SUR-MARNE","02163","02","AISNE","1 - Très faible"
"CHARMES","02165","02","AISNE","1 - Très faible"
"CHARTEVES","02166","02","AISNE","1 - Très faible"
"CHASSEMY","02167","02","AISNE","1 - Très faible"
"CHATEAU-THIERRY","02168","02","AISNE","1 - Très faible"
"CHATILLON-LES-SONS","02169","02","AISNE","1 - Très faible"
"CHATILLON-SUR-OISE","02170","02","AISNE","1 - Très faible"
"CHAUDARDES","02171","02","AISNE","1 - Très faible"
"CHAUDUN","02172","02","AISNE","1 - Très faible"
"CHAUNY","02173","02","AISNE","1 - Très faible"
"CHAVIGNON","02174","02","AISNE","1 - Très faible"
"CHAVIGNY","02175","02","AISNE","1 - Très faible"
"CHAVONNE","02176","02","AISNE","1 - Très faible"
"CHERET","02177","02","AISNE","1 - Très faible"
"CHERMIZY-AILLES","02178","02","AISNE","1 - Très faible"
"CHERY-CHARTREUVE","02179","02","AISNE","1 - Très faible"
"CHERY-LES-POUILLY","02180","02","AISNE","1 - Très faible"
"CHERY-LES-ROZOY","02181","02","AISNE","1 - Très faible"
"CHEVENNES","02182","02","AISNE","1 - Très faible"
"CHEVREGNY","02183","02","AISNE","1 - Très faible"
"CHEVRESIS-MONCEAU","02184","02","AISNE","1 - Très faible"
"CHEZY-EN-ORXOIS","02185","02","AISNE","1 - Très faible"
"CHEZY-SUR-MARNE","02186","02","AISNE","1 - Très faible"
"CHIERRY","02187","02","AISNE","1 - Très faible"
"CHIGNY","02188","02","AISNE","2 - Faible"
"CHIVRES-EN-LAONNOIS","02189","02","AISNE","1 - Très faible"
"CHIVRES-VAL","02190","02","AISNE","1 - Très faible"
"CHIVY-LES-ETOUVELLES","02191","02","AISNE","1 - Très faible"
"CHOUY","02192","02","AISNE","1 - Très faible"
"CIERGES","02193","02","AISNE","1 - Très faible"
"CILLY","02194","02","AISNE","1 - Très faible"
"CIRY-SALSOGNE","02195","02","AISNE","1 - Très faible"
"CLACY-ET-THIERRET","02196","02","AISNE","1 - Très faible"
"CLAIRFONTAINE","02197","02","AISNE","2 - Faible"
"CLAMECY","02198","02","AISNE","1 - Très faible"
"CLASTRES","02199","02","AISNE","1 - Très faible"
"CLERMONT-LES-FERMES","02200","02","AISNE","1 - Très faible"
"COEUVRES-ET-VALSERY","02201","02","AISNE","1 - Très faible"
"COINCY","02203","02","AISNE","1 - Très faible"
"COINGT","02204","02","AISNE","1 - Très faible"
"COLLIGIS-CRANDELAIN","02205","02","AISNE","1 - Très faible"
"COLONFAY","02206","02","AISNE","1 - Très faible"
"COMMENCHON","02207","02","AISNE","1 - Très faible"
"CONCEVREUX","02208","02","AISNE","1 - Très faible"
"CONDE-EN-BRIE","02209","02","AISNE","1 - Très faible"
"CONDE-SUR-AISNE","02210","02","AISNE","1 - Très faible"
"CONDE-SUR-SUIPPE","02211","02","AISNE","1 - Très faible"
"CONDREN","02212","02","AISNE","1 - Très faible"
"CONNIGIS","02213","02","AISNE","1 - Très faible"
"CONTESCOURT","02214","02","AISNE","1 - Très faible"
"CORBENY","02215","02","AISNE","1 - Très faible"
"CORCY","02216","02","AISNE","1 - Très faible"
"COUCY-LA-VILLE","02219","02","AISNE","1 - Très faible"
"COUCY-LE-CHATEAU-AUFFRIQUE","02217","02","AISNE","1 - Très faible"
"COUCY-LES-EPPES","02218","02","AISNE","1 - Très faible"
"COULONGES-COHAN","02220","02","AISNE","1 - Très faible"
"COUPRU","02221","02","AISNE","1 - Très faible"
"COURBES","02222","02","AISNE","1 - Très faible"
"COURBOIN","02223","02","AISNE","1 - Très faible"
"COURCELLES-SUR-VESLES","02224","02","AISNE","1 - Très faible"
"COURCHAMPS","02225","02","AISNE","1 - Très faible"
"COURMELLES","02226","02","AISNE","1 - Très faible"
"COURMONT","02227","02","AISNE","1 - Très faible"
"COURTEMONT-VARENNES","02228","02","AISNE","1 - Très faible"
"COURTRIZY-ET-FUSSIGNY","02229","02","AISNE","1 - Très faible"
"COUVRELLES","02230","02","AISNE","1 - Très faible"
"COUVRON-ET-AUMENCOURT","02231","02","AISNE","1 - Très faible"
"COYOLLES","02232","02","AISNE","1 - Très faible"
"CRAMAILLE","02233","02","AISNE","1 - Très faible"
"CRAONNE","02234","02","AISNE","1 - Très faible"
"CRAONNELLE","02235","02","AISNE","1 - Très faible"
"CRECY-AU-MONT","02236","02","AISNE","1 - Très faible"
"CRECY-SUR-SERRE","02237","02","AISNE","1 - Très faible"
"CREPY","02238","02","AISNE","1 - Très faible"
"CREZANCY","02239","02","AISNE","1 - Très faible"
"CROIX-FONSOMMES","02240","02","AISNE","1 - Très faible"
"CROUTTES-SUR-MARNE","02242","02","AISNE","1 - Très faible"
"CROUY","02243","02","AISNE","1 - Très faible"
"CRUPILLY","02244","02","AISNE","2 - Faible"
"CUFFIES","02245","02","AISNE","1 - Très faible"
"CUGNY","02246","02","AISNE","1 - Très faible"
"CUIRIEUX","02248","02","AISNE","1 - Très faible"
"CUIRY-HOUSSE","02249","02","AISNE","1 - Très faible"
"CUIRY-LES-CHAUDARDES","02250","02","AISNE","1 - Très faible"
"CUIRY-LES-IVIERS","02251","02","AISNE","1 - Très faible"
"CUISSY-ET-GENY","02252","02","AISNE","1 - Très faible"
"CUISY-EN-ALMONT","02253","02","AISNE","1 - Très faible"
"CUTRY","02254","02","AISNE","1 - Très faible"
"CYS-LA-COMMUNE","02255","02","AISNE","1 - Très faible"
"DAGNY-LAMBERCY","02256","02","AISNE","1 - Très faible"
"DALLON","02257","02","AISNE","1 - Très faible"
"DAMMARD","02258","02","AISNE","1 - Très faible"
"DAMPLEUX","02259","02","AISNE","1 - Très faible"
"DANIZY","02260","02","AISNE","1 - Très faible"
"DERCY","02261","02","AISNE","1 - Très faible"
"DEUILLET","02262","02","AISNE","1 - Très faible"
"DHUIZEL","02263","02","AISNE","1 - Très faible"
"DIZY-LE-GROS","02264","02","AISNE","1 - Très faible"
"DOHIS","02265","02","AISNE","1 - Très faible"
"DOLIGNON","02266","02","AISNE","1 - Très faible"
"DOMMIERS","02267","02","AISNE","1 - Très faible"
"DOMPTIN","02268","02","AISNE","1 - Très faible"
"DORENGT","02269","02","AISNE","2 - Faible"
"DOUCHY","02270","02","AISNE","1 - Très faible"
"DRAVEGNY","02271","02","AISNE","1 - Très faible"
"DROIZY","02272","02","AISNE","1 - Très faible"
"DURY","02273","02","AISNE","1 - Très faible"
"EBOULEAU","02274","02","AISNE","1 - Très faible"
"EFFRY","02275","02","AISNE","2 - Faible"
"ENGLANCOURT","02276","02","AISNE","2 - Faible"
"EPAGNY","02277","02","AISNE","1 - Très faible"
"EPARCY","02278","02","AISNE","2 - Faible"
"EPAUX-BEZU","02279","02","AISNE","1 - Très faible"
"EPIEDS","02280","02","AISNE","1 - Très faible"
"EPPES","02282","02","AISNE","1 - Très faible"
"ERLON","02283","02","AISNE","1 - Très faible"
"ERLOY","02284","02","AISNE","2 - Faible"
"ESQUEHERIES","02286","02","AISNE","2 - Faible"
"ESSIGNY-LE-GRAND","02287","02","AISNE","1 - Très faible"
"ESSIGNY-LE-PETIT","02288","02","AISNE","1 - Très faible"
"ESSISES","02289","02","AISNE","1 - Très faible"
"ESSOMES-SUR-MARNE","02290","02","AISNE","1 - Très faible"
"ESTREES","02291","02","AISNE","2 - Faible"
"ETAMPES-SUR-MARNE","02292","02","AISNE","1 - Très faible"
"ETAVES-ET-BOCQUIAUX","02293","02","AISNE","1 - Très faible"
"ETOUVELLES","02294","02","AISNE","1 - Très faible"
"ETREAUPONT","02295","02","AISNE","2 - Faible"
"ETREILLERS","02296","02","AISNE","1 - Très faible"
"ETREPILLY","02297","02","AISNE","1 - Très faible"
"ETREUX","02298","02","AISNE","2 - Faible"
"EVERGNICOURT","02299","02","AISNE","1 - Très faible"
"FAUCOUCOURT","02301","02","AISNE","1 - Très faible"
"FAVEROLLES","02302","02","AISNE","1 - Très faible"
"FAYET","02303","02","AISNE","1 - Très faible"
"FERE-EN-TARDENOIS","02305","02","AISNE","1 - Très faible"
"FESMY-LE-SART","02308","02","AISNE","2 - Faible"
"FESTIEUX","02309","02","AISNE","1 - Très faible"
"FIEULAINE","02310","02","AISNE","1 - Très faible"
"FILAIN","02311","02","AISNE","1 - Très faible"
"FLAVIGNY-LE-GRAND-ET-BEAURAIN","02313","02","AISNE","1 - Très faible"
"FLAVY-LE-MARTEL","02315","02","AISNE","1 - Très faible"
"FLEURY","02316","02","AISNE","1 - Très faible"
"FLUQUIERES","02317","02","AISNE","1 - Très faible"
"FOLEMBRAY","02318","02","AISNE","1 - Très faible"
"FONSOMMES","02319","02","AISNE","1 - Très faible"
"FONTAINE-LES-CLERCS","02320","02","AISNE","1 - Très faible"
"FONTAINE-LES-VERVINS","02321","02","AISNE","1 - Très faible"
"FONTAINE-NOTRE-DAME","02322","02","AISNE","1 - Très faible"
"FONTAINE-UTERTE","02323","02","AISNE","1 - Très faible"
"FONTENELLE","02324","02","AISNE","2 - Faible"
"FONTENELLE-EN-BRIE","02325","02","AISNE","1 - Très faible"
"FONTENOY","02326","02","AISNE","1 - Très faible"
"FORESTE","02327","02","AISNE","1 - Très faible"
"FOSSOY","02328","02","AISNE","1 - Très faible"
"FOURDRAIN","02329","02","AISNE","1 - Très faible"
"FRANCILLY-SELENCY","02330","02","AISNE","1 - Très faible"
"FRANQUEVILLE","02331","02","AISNE","1 - Très faible"
"FRESNES","02333","02","AISNE","1 - Très faible"
"FRESNES-EN-TARDENOIS","02332","02","AISNE","1 - Très faible"
"FRESNOY-LE-GRAND","02334","02","AISNE","2 - Faible"
"FRESSANCOURT","02335","02","AISNE","1 - Très faible"
"FRIERES-FAILLOUEL","02336","02","AISNE","1 - Très faible"
"FROIDESTREES","02337","02","AISNE","2 - Faible"
"FROIDMONT-COHARTILLE","02338","02","AISNE","1 - Très faible"
"GANDELU","02339","02","AISNE","1 - Très faible"
"GAUCHY","02340","02","AISNE","1 - Très faible"
"GERCY","02341","02","AISNE","1 - Très faible"
"GERGNY","02342","02","AISNE","2 - Faible"
"GERMAINE","02343","02","AISNE","1 - Très faible"
"GERNICOURT","02344","02","AISNE","1 - Très faible"
"GIBERCOURT","02345","02","AISNE","1 - Très faible"
"GIZY","02346","02","AISNE","1 - Très faible"
"GLAND","02347","02","AISNE","1 - Très faible"
"GLENNES","02348","02","AISNE","1 - Très faible"
"GOUDELANCOURT-LES-BERRIEUX","02349","02","AISNE","1 - Très faible"
"GOUDELANCOURT-LES-PIERREPONT","02350","02","AISNE","1 - Très faible"
"GOUSSANCOURT","02351","02","AISNE","1 - Très faible"
"GOUY","02352","02","AISNE","2 - Faible"
"GRANDLUP-ET-FAY","02353","02","AISNE","1 - Très faible"
"GRANDRIEUX","02354","02","AISNE","1 - Très faible"
"GRAND-ROZOY","02665","02","AISNE","1 - Très faible"
"GRAND-VERLY","02783","02","AISNE","2 - Faible"
"GRICOURT","02355","02","AISNE","1 - Très faible"
"GRISOLLES","02356","02","AISNE","1 - Très faible"
"GRONARD","02357","02","AISNE","1 - Très faible"
"GROUGIS","02358","02","AISNE","2 - Faible"
"GRUGIES","02359","02","AISNE","1 - Très faible"
"GUIGNICOURT","02360","02","AISNE","1 - Très faible"
"GUISE","02361","02","AISNE","1 - Très faible"
"GUIVRY","02362","02","AISNE","1 - Très faible"
"GUNY","02363","02","AISNE","1 - Très faible"
"GUYENCOURT","02364","02","AISNE","1 - Très faible"
"HANNAPES","02366","02","AISNE","2 - Faible"
"HAPPENCOURT","02367","02","AISNE","1 - Très faible"
"HARAMONT","02368","02","AISNE","1 - Très faible"
"HARCIGNY","02369","02","AISNE","1 - Très faible"
"HARGICOURT","02370","02","AISNE","2 - Faible"
"HARLY","02371","02","AISNE","1 - Très faible"
"HARTENNES-ET-TAUX","02372","02","AISNE","1 - Très faible"
"HARY","02373","02","AISNE","1 - Très faible"
"HAUTEVESNES","02375","02","AISNE","1 - Très faible"
"HAUTEVILLE","02376","02","AISNE","1 - Très faible"
"HAUTION","02377","02","AISNE","1 - Très faible"
"HINACOURT","02380","02","AISNE","1 - Très faible"
"HIRSON","02381","02","AISNE","2 - Faible"
"HOLNON","02382","02","AISNE","1 - Très faible"
"HOMBLIERES","02383","02","AISNE","1 - Très faible"
"HOURY","02384","02","AISNE","1 - Très faible"
"HOUSSET","02385","02","AISNE","1 - Très faible"
"IRON","02386","02","AISNE","2 - Faible"
"ITANCOURT","02387","02","AISNE","1 - Très faible"
"IVIERS","02388","02","AISNE","1 - Très faible"
"JAULGONNE","02389","02","AISNE","1 - Très faible"
"JEANCOURT","02390","02","AISNE","1 - Très faible"
"JEANTES","02391","02","AISNE","1 - Très faible"
"JONCOURT","02392","02","AISNE","2 - Faible"
"JOUAIGNES","02393","02","AISNE","1 - Très faible"
"JUMENCOURT","02395","02","AISNE","1 - Très faible"
"JUMIGNY","02396","02","AISNE","1 - Très faible"
"JUSSY","02397","02","AISNE","1 - Très faible"
"JUVIGNY","02398","02","AISNE","1 - Très faible"
"JUVINCOURT-ET-DAMARY","02399","02","AISNE","1 - Très faible"
"LA BOUTEILLE","02109","02","AISNE","2 - Faible"
"LA CAPELLE","02141","02","AISNE","2 - Faible"
"LA CELLE-SOUS-MONTMIRAIL","02147","02","AISNE","1 - Très faible"
"LA CHAPELLE-MONTHODON","02161","02","AISNE","1 - Très faible"
"LA CHAPELLE-SUR-CHEZY","02162","02","AISNE","1 - Très faible"
"LA CROIX-SUR-OURCQ","02241","02","AISNE","1 - Très faible"
"LA FERE","02304","02","AISNE","1 - Très faible"
"LA FERTE-CHEVRESIS","02306","02","AISNE","1 - Très faible"
"LA FERTE-MILON","02307","02","AISNE","1 - Très faible"
"LA FLAMENGRIE","02312","02","AISNE","2 - Faible"
"LA HERIE","02378","02","AISNE","2 - Faible"
"LA MALMAISON","02454","02","AISNE","1 - Très faible"
"LA NEUVILLE-BOSMONT","02545","02","AISNE","1 - Très faible"
"LA NEUVILLE-EN-BEINE","02546","02","AISNE","1 - Très faible"
"LA NEUVILLE-HOUSSET","02547","02","AISNE","1 - Très faible"
"LA NEUVILLE-LES-DORENGT","02548","02","AISNE","2 - Faible"
"LA SELVE","02705","02","AISNE","1 - Très faible"
"LA VALLEE-AU-BLE","02759","02","AISNE","1 - Très faible"
"LA VALLEE-MULATRE","02760","02","AISNE","2 - Faible"
"LA VILLE-AUX-BOIS-LES-DIZY","02802","02","AISNE","1 - Très faible"
"LA VILLE-AUX-BOIS-LES-PONTAVERT","02803","02","AISNE","1 - Très faible"
"LAFFAUX","02400","02","AISNE","1 - Très faible"
"LAIGNY","02401","02","AISNE","1 - Très faible"
"LANCHY","02402","02","AISNE","1 - Très faible"
"LANDIFAY-ET-BERTAIGNEMONT","02403","02","AISNE","1 - Très faible"
"LANDOUZY-LA-COUR","02404","02","AISNE","1 - Très faible"
"LANDOUZY-LA-VILLE","02405","02","AISNE","2 - Faible"
"LANDRICOURT","02406","02","AISNE","1 - Très faible"
"LANISCOURT","02407","02","AISNE","1 - Très faible"
"LAON","02408","02","AISNE","1 - Très faible"
"LAPPION","02409","02","AISNE","1 - Très faible"
"LARGNY-SUR-AUTOMNE","02410","02","AISNE","1 - Très faible"
"LATILLY","02411","02","AISNE","1 - Très faible"
"LAUNOY","02412","02","AISNE","1 - Très faible"
"LAVAL-EN-LAONNOIS","02413","02","AISNE","1 - Très faible"
"LAVAQUERESSE","02414","02","AISNE","2 - Faible"
"LAVERSINE","02415","02","AISNE","1 - Très faible"
"LE CATELET","02143","02","AISNE","2 - Faible"
"LE CHARMEL","02164","02","AISNE","1 - Très faible"
"LE HERIE-LA-VIEVILLE","02379","02","AISNE","1 - Très faible"
"LE NOUVION-EN-THIERACHE","02558","02","AISNE","2 - Faible"
"LE PLESSIER-HULEU","02606","02","AISNE","1 - Très faible"
"LE SOURD","02731","02","AISNE","1 - Très faible"
"LE THUEL","02743","02","AISNE","1 - Très faible"
"LE VERGUIER","02782","02","AISNE","1 - Très faible"
"LEHAUCOURT","02374","02","AISNE","1 - Très faible"
"LEME","02416","02","AISNE","1 - Très faible"
"LEMPIRE","02417","02","AISNE","2 - Faible"
"L'EPINE-AUX-BOIS","02281","02","AISNE","1 - Très faible"
"LERZY","02418","02","AISNE","2 - Faible"
"LES AUTELS","02038","02","AISNE","1 - Très faible"
"LESCHELLES","02419","02","AISNE","2 - Faible"
"LESDINS","02420","02","AISNE","1 - Très faible"
"LESGES","02421","02","AISNE","1 - Très faible"
"LESQUIELLES-SAINT-GERMAIN","02422","02","AISNE","2 - Faible"
"LEUILLY-SOUS-COUCY","02423","02","AISNE","1 - Très faible"
"LEURY","02424","02","AISNE","1 - Très faible"
"LEUZE","02425","02","AISNE","2 - Faible"
"LEVERGIES","02426","02","AISNE","1 - Très faible"
"LHUYS","02427","02","AISNE","1 - Très faible"
"LICY-CLIGNON","02428","02","AISNE","1 - Très faible"
"LIERVAL","02429","02","AISNE","1 - Très faible"
"LIESSE-NOTRE-DAME","02430","02","AISNE","1 - Très faible"
"LIEZ","02431","02","AISNE","1 - Très faible"
"LIME","02432","02","AISNE","1 - Très faible"
"LISLET","02433","02","AISNE","1 - Très faible"
"LIZY","02434","02","AISNE","1 - Très faible"
"LOGNY-LES-AUBENTON","02435","02","AISNE","2 - Faible"
"LONGPONT","02438","02","AISNE","1 - Très faible"
"LONGUEVAL-BARBONVAL","02439","02","AISNE","1 - Très faible"
"LOR","02440","02","AISNE","1 - Très faible"
"LOUATRE","02441","02","AISNE","1 - Très faible"
"LOUPEIGNE","02442","02","AISNE","1 - Très faible"
"LUCY-LE-BOCAGE","02443","02","AISNE","1 - Très faible"
"LUGNY","02444","02","AISNE","1 - Très faible"
"LUZOIR","02445","02","AISNE","2 - Faible"
"LY-FONTAINE","02446","02","AISNE","1 - Très faible"
"MAAST-ET-VIOLAINE","02447","02","AISNE","1 - Très faible"
"MACHECOURT","02448","02","AISNE","1 - Très faible"
"MACOGNY","02449","02","AISNE","1 - Très faible"
"MACQUIGNY","02450","02","AISNE","1 - Très faible"
"MAGNY-LA-FOSSE","02451","02","AISNE","1 - Très faible"
"MAISSEMY","02452","02","AISNE","1 - Très faible"
"MAIZY","02453","02","AISNE","1 - Très faible"
"MALZY","02455","02","AISNE","2 - Faible"
"MANICAMP","02456","02","AISNE","1 - Très faible"
"MARCHAIS","02457","02","AISNE","1 - Très faible"
"MARCHAIS-EN-BRIE","02458","02","AISNE","1 - Très faible"
"MARCY","02459","02","AISNE","1 - Très faible"
"MARCY-SOUS-MARLE","02460","02","AISNE","1 - Très faible"
"MAREST-DAMPCOURT","02461","02","AISNE","1 - Très faible"
